t,robot,cmd_vel_x,cmd_vel_rot,command,status,identify_as,num_detections,sunburstError,real_waldo_pos_0,real_waldo_pos_1,sunburstRobotCalc/waldoPosition_0,sunburstRobotCalc/waldoPosition_1,x,y,theta
66,robotE,0.0,0.5,,,robotD,5.0,0.3392412446565297,0.13067249405063117,-0.01823748818286054,0.1433401756006001,-0.2155995999252315,-0.08931660268355676,0.06691095775193506,-0.8710604953841833
66,robotF,0.05,0.0,,,robotA,3.0,0.3741997918864664,0.41160287422417474,0.7662226260587492,0.3704316539606907,0.40106827378602605,0.5410711065680804,0.5163661754356971,2.86596844056076
67,robotA,0.05,0.0,,,robotA,5.0,0.7403344867103987,-0.41500254742899784,0.6002193915605605,-0.31460692512192656,0.5040927459925248,0.3658040675024687,-0.5847069030532496,-0.04058338828563633
67,robotB,0.0,0.5,,,robotB,5.0,0.5151163210951277,0.20929431418909972,-0.21717649817443802,0.16234477612636927,-0.17037326272727668,-0.11532150064181726,-0.30038527765471196,2.544140096898312
67,robotC,0.0,0.5,,,robotC,4.0,0.628443257753407,-0.590507672187699,-0.08251714096209066,-0.26879355778183045,-0.0369532293778758,-0.5242450497220855,-0.19796466961677647,-2.4705345484922194
67,robotD,0.0,0.5,,,robotA,4.0,0.1716346735103128,0.40374436262868296,-0.32762090765690816,0.25245802932338657,-0.11202663060295331,-0.47962364564202953,0.13320246861578,0.7229773862352444
67,robotE,0.05,0.0,,,robotF,5.0,0.19760285771996408,0.13058399602699455,-0.018408907290456505,-0.17500220473926784,-0.252560330373667,-0.0799926886094929,0.06238709605915945,-0.4932225458395975
67,robotF,0.05,0.0,,,robotC,4.0,0.36536396188478104,0.38320852102438635,0.7662087622451675,-0.0013981638391744912,0.4228096024918315,0.5145540130887103,0.5226824457413896,3.1008727945832772
68,robotA,0.05,0.0,,,robotC,5.0,0.17886832330827696,-0.46556373147878344,0.6000402300536126,-0.4812526367348018,-0.02033317174208474,0.4171482993630916,-0.5867926749250322,-0.04081495530474942
68,robotB,0.0,0.5,,,robotC,5.0,0.14512029788674638,0.08195045338328522,-0.2911898747035229,0.15597610323143898,-0.34319426608831155,-0.12872831210665686,-0.2696985747913519,2.5847753558048283
68,robotC,0.05,0.0,,,robotD,4.0,0.37287306997826464,-0.5619304297083669,0.19349221022148178,-0.26248248788935374,0.2190202487752782,-0.5283634425802305,-0.2141835371167792,-1.9950256145057788
68,robotD,0.05,0.0,,,robotF,5.0,0.3433514930154345,0.24826656281152815,-0.4553525389821607,0.057604505422304116,-0.3254714094432009,-0.45323105546169506,0.15456772033207214,0.8582433811572093
68,robotE,0.05,0.0,,,robotB,5.0,0.3336776134284296,0.10045217172189636,-0.06423710771728908,-0.11054442042640132,0.0764881318566693,-0.05854434479709425,0.04981858375899327,-0.540360240099154
68,robotF,0.05,0.0,,,robotF,3.0,0.5845094027276106,0.5376351634756386,0.6488501163846068,0.4724901835863734,0.5535040155264244,0.46473502276273404,0.5368616347845482,3.07595061182054
69,robotA,0.05,0.0,,,robotC,5.0,0.6117941966847209,-0.4988532619530735,0.5912077975224683,-0.5000984745735547,0.25574111193829335,0.4660736581336301,-0.5887998654582259,-0.04125260622189807
69,robotB,0.05,0.0,,,robotB,5.0,0.1584242420366742,0.0049754569735124855,-0.2952667656884025,0.051921202722938105,-0.2164722460396001,-0.15018982892104737,-0.2619338110161594,2.9187985889688983
69,robotC,0.05,0.0,,,robotC,5.0,0.27384912642564424,-0.41481715154919785,0.44658890718792227,-0.3053827296170389,0.33758055532266357,-0.5447800435308436,-0.25663984721358796,-1.990474375029467
69,robotD,0.05,0.0,,,robotD,5.0,0.20169606406711868,0.15189124938420143,-0.5037725933238214,0.15490153805502158,-0.40348784751502503,-0.4201701380718492,0.19221935520648492,0.8490929063406921
69,robotE,0.05,0.0,,,robotF,5.0,0.22934188649334641,0.0722882579874291,-0.06196732164499622,-0.09391169133177649,-0.28232148906512966,-0.017092069396213286,0.02496204328682404,-0.5415917418668645
69,robotF,0.05,0.0,,,robotB,5.0,0.13835361113214326,0.4323502338871982,0.6859068332889326,0.24625528091913643,0.169811964489321,0.4141659552039412,0.5439790412603344,3.073738712141876
70,robotA,0.05,0.0,,,robotE,5.0,0.31252542224288854,-0.5057742364052933,0.5682149912877922,-0.035270449283644936,-0.08352210368823869,0.4997469163271953,-0.5828000910148766,-0.012402380672361803
70,robotB,0.05,0.0,,,robotB,6.0,0.21652825811778736,-0.15927906893235852,-0.26421040495102094,-0.05814975724024719,-0.21411337259263033,-0.14974731008418135,-0.24287498521309328,-2.9865721781268255
70,robotC,0.05,0.0,,,robotA,5.0,0.2206545402604184,-0.46819991112589643,0.4865066831278554,-0.3070797916247014,-0.03625452873013815,-0.5492041571975433,-0.28396205117566664,-1.7814655921951907
70,robotD,0.05,0.0,,,robotB,5.0,0.16025955778845707,0.10101357403841879,-0.5544156885407853,-0.1093862879637907,0.08928045641456153,-0.38644845477836376,0.23053334687764443,0.8487985815298495
70,robotE,0.05,0.0,,,robotE,5.0,0.276027713726419,0.07229957943565746,-0.061946553523655995,0.04036716247821206,-0.03524065653730978,0.023871909489407504,0.00029956959523799384,-0.542838623595925
70,robotF,0.05,0.0,,,robotF,3.0,0.5437594458519158,0.33508658320037754,0.706266375122882,0.34445785354844094,0.5844035012412916,0.364726296706814,0.5473404472909669,3.0734894305791864
71,robotA,0.0,0.5,,,robotE,5.0,0.7898163077736925,-0.513030958557115,0.5454092882807285,-0.028289034327830132,-0.08574628439358473,0.5153767750571809,-0.5829760022341224,0.31002318544682456
71,robotB,0.0,0.5,,,robotB,4.0,0.2417460614350084,-0.29219140784463865,-0.15356864531014272,-0.11629574427116686,-0.09255020795317562,-0.15265612301916634,-0.2426184313621778,-2.568054677919784
71,robotC,0.05,0.0,,,robotC,5.0,0.6536755257032942,-0.3808716080342837,0.6132425541997643,-0.291976889789912,0.45838853340415114,-0.5640590826940659,-0.3276710989941695,-1.7896905508945018
71,robotD,0.05,0.0,,,robotB,5.0,0.7117175222705209,0.05804805027511147,-0.6024619623262515,-0.3256885396983955,-0.10115922662659754,-0.3539134303830902,0.2674685950063839,0.8484954123342613
71,robotE,0.05,0.0,,,robotB,5.0,0.04160185602845835,0.07229827421645123,-0.06190746227351789,-0.005719874658820274,0.2296567700774439,0.06658913070490569,-0.02548441102015634,-0.5441500877987319
71,robotF,0.05,0.0,,,robotC,4.0,0.17524790476886756,0.24003926687534763,0.7251464828889452,0.4050473305185846,0.356313331975359,0.3157093929990233,0.5506958392114828,3.0730619963943564
72,robotA,0.0,0.5,,,robotC,5.0,0.7816928937103644,-0.263215385030186,0.6598094746365208,-0.4972115072240325,0.661372883095654,0.5128784714227064,-0.5821964976471302,0.7869072491102695
72,robotB,0.05,0.0,,,robotD,5.0,0.26085779361545913,-0.3516483837627761,0.019948341256394678,-0.410607370874252,-0.17319888021360633,-0.16685711396016822,-0.25481560005197074,-2.271189244032262
72,robotC,0.05,0.0,,,robotC,5.0,0.23620149395150622,-0.40671343223914813,0.6648508097931274,-0.31666132675082265,0.5076222289444022,-0.5706214209221762,-0.3677328125270532,-1.6902619743626657
72,robotD,0.05,0.0,,,robotE,6.0,0.6466615914809645,0.015139388536321775,-0.650711350844059,-0.029168477566327827,-0.08699090167614593,-0.3212712064666377,0.3045033757468276,0.84816049017075
72,robotE,0.05,0.0,,,robotE,5.0,0.3017947407372981,0.0723073184291545,-0.06187680033170281,0.04840155603711798,-0.041990601762497914,0.1076308217127219,-0.05033473657170598,-0.5455170506266968
72,robotF,0.05,0.0,,,robotF,5.0,0.4670503096215581,0.14483439292203293,0.7441602332456494,0.0014289286525769236,0.6707831228937614,0.2762717408774589,0.5531889550957889,3.1284321070955223
73,robotA,0.05,0.0,,,robotD,5.0,0.5720255629830013,0.07481217989156327,0.6599079309808804,-0.7161913056522461,0.30827137777603747,0.5089656711345489,-0.5855494867249769,1.220355210907001
73,robotB,0.0,0.5,,,robotB,6.0,0.37186788963187734,-0.3432821616087648,0.19252375175852693,-0.23364959853637401,0.09452374473909737,-0.17206418039070237,-0.2790679444539907,-2.0968536274984
73,robotC,0.05,0.0,,,robotD,6.0,0.24256748016932922,-0.36563194651079983,0.7451950826883047,-0.43552336216369864,-0.13155365606756225,-0.577260246640004,-0.4166874184939967,-1.7037963906551157
73,robotD,0.05,0.0,,,robotD,5.0,0.611953198675301,-0.027857448405943213,-0.6989426959961502,0.005203362347328696,-0.5269102339526445,-0.2887017854120653,0.34142935783709033,0.8478440256955219
73,robotE,0.05,0.0,,,robotE,6.0,0.031076379601953603,0.07231656485038448,-0.06183534218977746,0.05096511029270728,-0.043663445437281824,0.14864361452421815,-0.07524603239535657,-0.5468612210243643
73,robotF,0.05,0.0,,,robotA,5.0,0.1539331669751526,0.13116997653147008,0.7536244193001249,0.27830578321394106,0.34686254801222427,0.2271896617299365,0.5517030445417104,-3.1141124958771167
74,robotA,0.0,0.0,,,robotE,5.0,1.0322788518276014,0.2903308797125977,0.5374279144466952,-0.04020263021144585,-0.10368033032254934,0.5062960590782077,-0.578772692625447,1.2748007544280966
74,robotB,0.0,0.0,,,robotB,5.0,0.22292820694398874,-0.32359110084336,0.29850293881051315,-0.22643862675848936,0.1813714141665061,-0.17958654058883136,-0.31279914768475237,-1.9435416954489144
74,robotC,0.05,0.0,,,robotA,6.0,0.9199161062637395,-0.40067506755095805,0.787702151053624,-0.5414094236894973,0.485821130323949,-0.5809216651793319,-0.4543563236375497,-1.56014440830975
74,robotD,0.05,0.0,,,robotD,5.0,0.23292030283691176,-0.07087035062847591,-0.7470571341527463,-0.029789455294226396,-0.5778581648071236,-0.25606271581398793,0.3784115430262261,0.8475121074585567
74,robotE,0.05,0.0,,,robotB,5.0,0.028015548166460645,0.07231863578139106,-0.06179898756514251,-0.18390179820229746,0.05748496254085651,0.17128443722082626,-0.07935235167654278,-0.5248071406675561
74,robotF,0.05,0.0,,,robotA,5.0,0.4909847910199132,0.04029829077573233,0.7763022976350832,0.23653268109596765,0.33962881056562927,0.20648622097940522,0.5528348106442676,-3.1149599798222725
75,robotA,0.0,0.0,,,robotA,4.0,0.6729214599514357,0.3170490164915664,0.4665779902578327,0.29962320691828065,0.4363028494558067,0.5055073979799101,-0.5814202100657296,1.270935886527101
75,robotB,0.0,0.0,,,robotD,5.0,0.21787465888417384,-0.32060222165284336,0.377846818175423,-0.26910964432922796,-0.15138156970857636,-0.1862409412169037,-0.3099790222635291,-1.9407236475498162
75,robotC,0.0,0.0,,,robotD,5.0,0.46618509704197286,-0.29613529557379864,0.8822667719712214,-0.5473979264448503,0.28408296891069457,-0.5815195021597802,-0.4809109395086215,-1.5979261660882988
75,robotD,0.0,0.0,,,robotD,5.0,0.23332821730134445,-0.11386833714766764,-0.7955110963639912,-0.06926002357390752,-0.637049034456759,-0.2503331474863825,0.3810018203090823,0.8437467359083834
75,robotE,0.05,0.0,,,robotF,5.0,0.28263068314849515,0.0723364140025625,-0.06177140694539872,-0.48041937188221284,0.04319257870038922,0.21253272452668961,-0.10326018590119235,-0.5262034357126656
75,robotF,0.05,0.0,,,robotF,4.0,0.5436210159685496,-0.05311158175245869,0.7996614289761828,0.01756913183116716,0.6612466805673416,0.1569087388887681,0.5515162381352615,-3.1153110099691075
76,robotA,0.0,0.0,,,robotA,5.0,0.029145899270266683,0.3160988094632204,0.41226042933940193,0.3385768239104036,0.3756194370898028,0.5054298781637954,-0.5816442370383629,1.2709220517667166
76,robotB,0.0,0.0,,,robotB,5.0,0.5785314113830655,-0.31173327989834,0.42557754465547754,-0.24220535240332292,0.3031764279370466,-0.18623047459329733,-0.3099390396720957,-1.9407060830579086
76,robotC,0.0,0.0,,,robotA,4.0,0.6655798591208264,-0.3281406786919778,0.9125118098904309,-0.1921631404927003,0.4686444247306262,-0.5815101438494762,-0.48067885407093897,-1.597580345076788
76,robotD,0.0,0.0,,,robotB,5.0,0.22114631763336307,-0.14828986793099713,-0.8435919537343041,-0.5484356317294444,-0.049525362752364806,-0.2503673557731146,0.38096231393971985,0.8437576515368113
76,robotE,0.0,0.0,,,robotC,4.0,0.5626249877108215,0.07233634127172793,-0.06172642993141374,-0.265987767990471,0.5319695465343092,0.25374679184069987,-0.12720214627949095,-0.5272861606145297
76,robotF,0.0,0.0,,,robotB,5.0,0.2300212680112718,-0.14612867099955018,0.8228412754209719,0.32745022842398847,0.10893116523909917,0.1310030533804877,0.5508400935868918,-3.115267637058829
77,robotA,0.0,0.0,,,robotC,4.0,0.033954822145701516,0.3057494687590335,0.36694218517966215,0.3423056505055413,0.34207518343044135,0.5054910088358362,-0.5814084890444824,1.2709613451339867
77,robotB,0.0,0.0,,,robotF,5.0,0.17878537903304917,-0.3031025602590408,0.4712708711270835,-0.5507727587939318,-0.2858066861903727,-0.18618856746278784,-0.3098278617579025,-1.9407067679583287
77,robotC,0.0,0.0,,,robotD,4.0,0.49719642741952436,-0.3048498742388806,0.9529026073939197,-0.6733863133095763,0.36704934935853173,-0.5815124106402193,-0.48096452332280654,-1.5975323672527035
77,robotD,0.0,0.0,,,robotC,5.0,0.933303060612786,-0.14195136000542607,-0.8896593638439694,-0.4478958653471801,-0.34309780226552056,-0.25030575073604683,0.38103318980292106,0.843762299845282
77,robotE,0.0,0.0,,,robotC,4.0,0.6833252050544286,0.07235820563095403,-0.06170994443438414,-0.2743136475495227,0.49037967192007803,0.25382687963232314,-0.12724618888931122,-0.5270747474690342
77,robotF,0.0,0.0,,,robotF,5.0,0.9106888159401497,-0.2085900262544691,0.845147821423083,-0.047531094097472665,0.8096685877381709,0.13093133547237723,0.5508353821396683,-3.115328429889571
78,robotA,0.0,0.0,,,robotA,5.0,0.04423106007977693,0.30564896834870026,0.36682744249972976,0.2770564596429465,0.3101557056414509,0.5054487495749451,-0.5815554414824687,1.2709589414712907
78,robotB,0.0,0.0,,,robotA,5.0,0.7966760807448902,-0.30302399169984684,0.47136788155104303,0.013001108339206141,0.23354898531909554,-0.18626792914047227,-0.31004271294635216,-1.940703515507152
78,robotC,0.0,0.0,,,robotC,4.0,0.6921820563229084,-0.30489582916387886,0.952993683053704,-0.18778040376869287,0.6166099606896346,-0.5815123825644555,-0.48083702111773247,-1.5975433350121453
78,robotD,0.0,0.0,,,robotD,5.0,0.626430904436551,-0.14198777282258987,-0.8897566693491543,-0.08594959747936115,-0.6656623539348729,-0.25036351624295516,0.38096669804934424,0.8437592440330106
78,robotE,0.0,0.0,,,robotB,4.0,0.6519384062848099,0.07239954785370556,-0.06171963592449869,0.0013986015072359654,-0.2450629213336573,0.2540163761818727,-0.12735256342688794,-0.5270697266957569
78,robotF,0.0,0.0,,,robotA,5.0,0.16504750428012338,-0.20871150390889398,0.8451869514690584,0.2831802684975911,0.11671088453921451,0.13073437816540967,0.5508290913009496,-3.1153373239365107
79,robotA,0.0,0.0,,,robotA,5.0,0.06341405935450689,0.30566763119424945,0.36674849481356037,0.27849673578138007,0.31168726534073804,0.5054525396048071,-0.5815404265706001,1.270969638697172
79,robotB,0.0,0.0,,,robotB,5.0,0.3956454098109598,-0.3031318825315699,0.4714464892731726,-0.23227270416127627,0.3727833197318267,-0.1861636200007321,-0.3097625047342103,-1.94070940110536
79,robotC,0.0,0.0,,,robotC,4.0,0.3562309060491884,-0.3048179909520031,0.9530659929002857,-0.23076990204044606,0.7729907974264296,-0.5815068435425781,-0.4806819663841603,-1.5975544957820837
79,robotD,0.0,0.0,,,robotC,5.0,0.23105892355930482,-0.14193152049412994,-0.8898369520764847,-0.5582921169066722,0.13623380302690966,-0.2503178976141001,0.38101956395553216,0.8437631020199546
79,robotE,0.0,0.0,,,robotB,4.0,0.19660980895152527,0.07239693334696375,-0.06171992623449576,0.0011279576529419724,-0.24386010869492744,0.2539424959106227,-0.12731079519539823,-0.527069070368273
79,robotF,0.0,0.0,,,robotA,5.0,0.8791397592519675,-0.20891367843768807,0.8452232479808146,0.28364667837265695,0.11673983866686509,0.1308476086060617,0.5508281622138474,-3.115344850090145
80,robotA,0.0,0.0,,,robotA,4.0,0.06141989312964069,0.30571525119642134,0.36674683027415944,0.27767104549433497,0.30933647085975297,0.5054883787903852,-0.5814225799831623,1.2709777362509838
80,robotB,0.0,0.0,,,robotB,5.0,0.12138423483729499,-0.3029791845787736,0.47144803527900525,-0.22946300183895152,0.37014034320564754,-0.18626713514878526,-0.3100399545678581,-1.9407045869058648
80,robotC,0.0,0.0,,,robotC,4.0,0.19466624488329645,-0.3047146424018105,0.953066121304672,-0.18807887714793642,0.6182206107695616,-0.5815139240026428,-0.481144932198183,-1.5975091390629073
80,robotD,0.0,0.0,,,robotD,5.0,1.1073166777001489,-0.1419648795505979,-0.8898372745054192,-0.0857703641470509,-0.6640625142810025,-0.25034411079919056,0.38098949479574706,0.8437620656064384
80,robotE,0.0,0.0,,,robotB,4.0,0.1955893307068385,0.07240207064819931,-0.06171953907056196,0.0012368883486986114,-0.2441191012951732,0.25377595389120927,-0.12721474730198024,-0.5270704855460159
80,robotF,0.0,0.0,,,robotA,5.0,0.8793283257129336,-0.20883470348206531,0.8452179734983605,0.28169746658167144,0.11592263036856497,0.1307851426810593,0.55082982602632,-3.1153475604724603
81,robotA,0.0,0.0,,,robotA,5.0,0.0638465759805279,0.30561184960963517,0.3667446299473578,0.27651139114280937,0.312331984228697,0.5054138253024998,-0.5816746505011732,1.2709617101975401
81,robotB,0.0,0.0,,,robotA,5.0,0.12525330828883902,-0.3031200055120629,0.47144699178903615,0.010802155388511338,0.23481172982531587,-0.1861883551917875,-0.30982808629920416,-1.940708821898161
81,robotC,0.0,0.0,,,robotC,4.0,0.35465841178746915,-0.30496430820787196,0.9530644326590255,-0.2321057327384731,0.7784522919622054,-0.5815055957546287,-0.48081653847026773,-1.59752615377825
81,robotD,0.0,0.0,,,robotC,5.0,0.23265974519561586,-0.14195111339218172,-0.8898373588690225,-0.466889359110394,-0.3431277655672974,-0.2503428226118442,0.3809910799821155,0.8437630128672963
81,robotE,0.0,0.0,,,robotB,4.0,0.1958437370795181,0.07254084393599239,-0.06171703093719545,0.0023198162770496408,-0.2450762953728962,0.25417968999442975,-0.1274440848572488,-0.5270773027310511
81,robotF,0.0,0.0,,,robotA,5.0,0.8789601200455711,-0.20891228661667868,0.8452188409011434,0.282000418126535,0.11606935019591288,0.13088849502031039,0.5508283052718626,-3.1153526818941777
82,robotA,0.0,0.0,,,robotA,4.0,0.061685973293428155,0.3057444081587807,0.36665131796265826,0.2782225508674331,0.3085469722231442,0.5055038221995198,-0.5813700560985045,1.2709836108020454
82,robotB,0.0,0.0,,,robotB,5.0,0.3930912145152838,-0.3030100599778127,0.4715449053964232,-0.2298271432110918,0.3705886543037564,-0.1862100077762917,-0.30989170100682445,-1.9407066236456858
82,robotC,0.0,0.0,,,robotC,4.0,0.1891881966417624,-0.3047139184642281,0.9531526786652018,-0.23181176689431063,0.7760211240082528,-0.5815105868003934,-0.48100880625886205,-1.5975090216445536
82,robotD,0.0,0.0,,,robotD,5.0,0.6360784442005147,-0.14193229004800323,-0.8899354926916752,-0.10004912448245687,-0.746645591420065,-0.25032279243958855,0.3810142399529372,0.8437650424118384
82,robotE,0.0,0.0,,,robotC,4.0,0.19628587400254136,0.0723858359373724,-0.061721728421590606,-0.27280874927610205,0.5114870441980379,0.25380914787151754,-0.12722743954455829,-0.5270799555984225
82,robotF,0.0,0.0,,,robotA,5.0,0.8790385163190858,-0.20889942371632744,0.8452648373261559,0.2839887947012246,0.11699403144824809,0.13076243190315498,0.5508246012542641,-3.115354503472456
83,robotA,0.0,0.0,,,robotA,5.0,0.06413497669012024,0.30556166249197847,0.3665630752517251,0.2771466036025546,0.3114185533359541,0.5054114197939481,-0.5816720539018839,1.2709797618384922
83,robotB,0.0,0.0,,,robotA,5.0,0.12473872794278726,-0.30297932666440286,0.47162581729242026,0.011911252026305741,0.23278503119047037,-0.18627639326895962,-0.3100653540820954,-1.940706538295029
83,robotC,0.0,0.0,,,robotC,4.0,0.19164982901543576,-0.3048073490660973,0.9532252490873483,-0.23168729187452808,0.7759511143888171,-0.5815087102633678,-0.4808862178791915,-1.5975104290308286
83,robotD,0.0,0.0,,,robotD,5.0,0.14936766245364252,-0.1419434636668399,-0.8900177049260366,-0.08567013420090044,-0.6647551770716674,-0.25035696309908895,0.38097473337031096,0.8437636083467069
83,robotE,0.0,0.0,,,robotB,4.0,0.6692951436842233,0.07272061106869532,-0.061719245456044916,0.002284978775066089,-0.2449003089085073,0.2541435463362587,-0.12741756862278855,-0.52708450325416
83,robotF,0.0,0.0,,,robotA,5.0,0.8795252616896921,-0.20909695344565765,0.8453010621192081,0.28249197640229423,0.1162839759825012,0.13098872726219477,0.550835038129085,-3.11536536149367
84,robotA,0.0,0.5,,,robotA,4.0,0.06210345237140733,0.3057081885861543,0.3665644929840576,0.2764110697963585,0.3091911247708247,0.5127226245025263,-0.5580103507064706,1.272022500711839
84,robotB,0.05,0.0,,,robotB,5.0,0.39534664561586724,-0.3031372017135779,0.4716227208372817,-0.23044098448137515,0.3720924593812715,-0.18790741068791136,-0.31427137291109325,-1.940670132609343
84,robotC,0.0,0.0,,,robotC,4.0,0.1917178250010646,-0.30468360741777045,0.953228474308944,-0.229619235806854,0.7778877264399151,-0.5815085341572783,-0.4809392705883,-1.5975034700045792
84,robotD,0.0,0.0,,,robotD,5.0,0.23217736685326215,-0.14191279746419833,-0.8900174520046121,-0.10027426160205222,-0.7485366290829899,-0.2503185713382893,0.3810193537458948,0.8437671229470854
84,robotE,0.0,0.0,,,robotC,4.0,0.19616530275619365,0.07247537263179342,-0.06172243192641482,-0.27218055457575757,0.5104768670990293,0.25378418327724733,-0.12721693054842156,-0.5270998896623029
84,robotF,0.0,0.0,,,robotA,5.0,0.87918849474187,-0.20893992595071872,0.8453018733184814,0.28359144409993176,0.11670610567516275,0.13070072963512633,0.5508248604812667,-3.1153608603029763
85,robotA,0.05,0.0,,,robotC,5.0,0.0474405790140361,0.2700060895599218,0.3354863291854968,0.7829836163217185,0.5966486295410661,0.5217254254082799,-0.5113255021987284,1.3743502368509481
85,robotB,0.05,0.0,,,robotF,5.0,0.144941237847185,-0.3077698857946176,0.49671498843899603,-0.5308370193318835,-0.3604338613358817,-0.19821769001282588,-0.3516771027004113,-1.844511383186696
85,robotC,0.05,0.0,,,robotD,4.0,0.19076770141317612,-0.30477352925791673,0.9532278190552046,-0.7321082690777484,0.35766697426390315,-0.5821664372927158,-0.5056177327295832,-1.5975577364021922
85,robotD,0.05,0.0,,,robotD,5.0,0.14748969070567114,-0.14194345180454637,-0.8900176788823284,-0.10876810209309024,-0.7735806692549693,-0.24852979707072612,0.3830293007492314,0.8437690350708459
85,robotE,0.0,0.0,,,robotD,4.0,0.668108653617041,0.07272325668912615,-0.06172111787901382,-0.5624864934231089,0.15220558715956511,0.2541448833685125,-0.12741775880229705,-0.5270985210901922
85,robotF,0.0,0.0,,,robotF,4.0,0.8795505535905138,-0.20911568344447795,0.8452998627087488,-0.1522693792873226,0.7168707522576246,0.131058625986654,0.550837567315631,-3.1153675004001555
86,robotA,0.05,0.0,,,,,,,,,,0.5310585617346486,-0.4632042813260349,1.3791711910676903
86,robotB,0.05,0.0,,,,,,,,,,-0.2114030693030735,-0.39944068826152385,-1.8374095610439167
86,robotC,0.05,0.0,,,,,0.6947432424167489,-0.3322796980247095,0.9532133454548152,,,-0.5834949642488297,-0.5550256197616016,-1.59797609136679
86,robotD,0.05,0.0,,,,,0.2291046002763401,-0.14909372411266003,-0.8900232861948583,,,-0.21576839941681236,0.4198449961386789,0.843415933336573
86,robotE,0.05,0.0,,,,,0.6648566072739919,0.07248676528077426,-0.06172447258190069,,,0.25561063166831643,-0.12827662706041484,-0.5273082362481185
86,robotF,0.0,0.5,,,,,0.10532668375445961,-0.20891702574994903,0.8453012882168538,,,0.10954264932640319,0.5502694343222001,-3.1132967602649506
87,robotA,0.05,0.0,,,robotD,3.0,0.6209177063805216,0.22129423221795066,0.3319906731483334,-0.009133055293637343,0.45181069836670606,0.535350550946492,-0.42390843175645615,1.5034013994304243
87,robotB,0.05,0.0,,,robotF,5.0,0.8821669991815257,-0.3502635548588583,0.5030543194594013,-0.4163416047208481,-0.3965246527787657,-0.22477031601151287,-0.44832171122616243,-1.8379173199582521
87,robotC,0.05,0.0,,,robotC,5.0,0.6924035246801697,-0.38176528672889387,0.9548959384882052,-0.3103774689766622,0.831508054204052,-0.5809257052633509,-0.5249030713512767,-1.2313775686655273
87,robotD,0.0,0.5,,,robotA,4.0,0.14872488171698514,-0.19849869658563113,-0.8921872072440127,-0.19079435699161093,-0.13370814231113284,-0.21109903017436182,0.4249994831674077,1.2405562141587154
87,robotE,0.05,0.0,,,robotC,4.0,0.6698956083889398,0.0723364690149004,-0.061710126382515926,-0.26590718788671436,0.5144702995409743,0.2974927293792171,-0.1527194027071892,-0.5291828588959083
87,robotF,0.0,0.5,,,robotC,5.0,0.14932727338039156,-0.2215866661728666,0.849134686548305,0.8285101466986896,0.28853595056660075,0.11164120625637182,0.5505012754378404,-2.634598889724065
88,robotA,0.0,0.5,,,robotA,4.0,0.2816218297104059,0.19777794526300216,0.2607643877033301,0.2040008236926778,0.2442391969030891,0.5408688054571259,-0.43499041745786804,1.923122105694411
88,robotB,0.05,0.0,,,robotB,5.0,0.9466932206256239,-0.38635558912196544,0.5496935529470699,-0.29729775520805435,0.4225169800179951,-0.23917996314381762,-0.500945181110514,-1.8381473387192482
88,robotC,0.0,0.5,,,robotC,5.0,0.45397833976043217,0.08389490415764227,1.056553891212165,0.381904277096909,0.882451004001345,-0.5794528249339933,-0.5320427130730996,-0.8354261371141009
88,robotD,0.05,0.0,,,robotA,4.0,0.7435516866418567,-0.5667944368982648,-0.77518538323098,-0.22186383396251602,-0.052828391868106256,-0.19728698050871524,0.46876897162184217,1.3479785109695934
88,robotE,0.0,0.5,,,robotD,5.0,0.6680773581169335,0.07235687628141224,-0.061641477218504,-0.3248162508708611,-0.46714107007062927,0.307168808139744,-0.15889788535191005,-0.19037695375138203
88,robotF,0.0,0.5,,,robotF,4.0,0.8706076368947111,0.19886267269716545,0.8897860781365606,0.1988371413093791,0.7252484068981365,0.13420701201466223,0.5714164298314126,-2.174862280401187
89,robotA,0.0,0.5,,,robotA,2.0,0.13251738288028722,0.2714449825703107,0.1301684197569275,0.18753249817975404,0.10080979618340881,0.5491686291454815,-0.42013159585222665,2.3202735671836825
89,robotB,0.05,0.0,,,robotA,6.0,0.21073086636471322,-0.4371089504913209,0.5801885618337648,-0.2680707980328175,0.16679833172802083,-0.2521920750162838,-0.5484161661292292,-1.8386327524798536
89,robotC,0.0,0.5,,,robotC,4.0,0.15625802090429944,0.5226551530750466,0.9503167538926958,0.456149110110198,0.81669388609809,-0.5899099771147237,-0.5116250796604865,-0.3633610580648323
89,robotD,0.0,0.5,,,robotF,4.0,0.8420007348560471,-0.6576645836142471,-0.7732747424738349,-0.3508447686800299,-0.41741917408906354,-0.17281521212488424,0.5023650425368441,1.4332478546962861
89,robotE,0.05,0.0,,,robotD,5.0,0.5509547022152438,0.0673617950228636,-0.08016889508634492,-0.531432805597072,0.36733675202629573,0.3118894823645954,-0.13195900755087298,0.201507964952568
89,robotF,0.05,0.0,,,robotA,3.0,0.3897513508600109,0.5884907171490664,0.7165187830489411,0.25834536100595407,0.02595678530734045,0.14166023184646326,0.5672426430832207,-1.8126305153462292
90,robotA,0.0,0.5,,,robotA,3.0,0.14723855357985804,0.27206889148315877,-0.01974222523282793,0.24196241035251426,0.009644771580007516,0.5753396329240467,-0.4250387735511528,2.78365129340586
90,robotB,0.0,0.5,,,robotA,5.0,0.5052648651548669,-0.5030155001726692,0.6141165304371525,-0.2262557629168275,-0.06874017282998836,-0.2598448034790496,-0.5293619842416498,-1.4479201279248104
